source,destination,time,ms,labels_popped,truncated,routes
SORO,MRA,19:00,14.724,2014,0,50
BAP,NAK,09:00,83.659,31049,0,50
PVD,DG,03:00,15.812,4815,0,50
DRSV,KLT,13:00,17.344,6056,0,50
HLDR,CNK,02:00,11.993,2455,0,50
GAM,KRBA,05:00,28.341,10488,0,50
TKMG,UAA,00:00,18.222,7586,0,50
TUV,GADH,14:00,6.570,2850,0,50
CRR,TLHR,05:00,8.201,1271,0,50
RNW,TEL,14:00,6.501,1,0,0
KND,ADI,11:00,6.588,1,0,0
RJLK,RCTC,16:00,3.228,3,0,0
BTX,MURD,11:00,10.199,1695,0,50
RCF,KEI,12:00,11.274,3749,0,50
MOTH,PDX,23:00,4.069,1,0,0
TPU,RGU,09:00,13.262,1607,0,50
JOB,PGR,19:00,4.645,1,0,0
KOP,BZG,16:00,7.543,1305,0,50
ANND,RDP,04:00,6.408,1883,0,50
AVD,HA,15:00,6.319,844,0,50
KVK,DDN,14:00,6.012,1,0,0
NRDP,TETA,11:00,14.229,3534,0,50
KUTI,RJPB,12:00,10.888,1981,0,50
BOTI,BAF,15:00,9.111,3172,0,50
APT,EKM,13:00,59.384,22858,0,50
SLO,KHH,22:00,5.572,1,0,0
SHTT,YP,03:00,70.537,34609,0,50
RTGH,AMLA,18:00,31.542,12319,0,50
KKET,CWN,05:00,40.402,25523,0,28
GVH,AZR,11:00,12.528,2441,0,50
PNC,RJPB,02:00,154.144,42211,1,44
TIBI,MSK,04:00,21.905,4563,0,50
ERS,TKWD,04:00,12.341,2446,0,50
PAY,JBP,14:00,13.495,1530,0,50
SAC,CNO,09:00,5.188,1,0,0
BAW,PVP,13:00,6.580,1,0,0
BPB,NITR,18:00,6.929,1,0,0
CTA,DHN,13:00,7.963,1,0,0
NSU,SME,13:00,2.364,1,0,0
SHDR,TNA,22:00,6.606,1,0,0
JITE,HUP,01:00,11.498,2697,0,50
GNG,AKRD,17:00,8.802,1136,0,50
SGAC,KER,12:00,10.396,1200,0,50
BHTA,RK,06:00,10.701,1394,0,50
DGO,KASU,08:00,26.510,9408,0,50
GAGA,ANLG,07:00,2.134,1,0,0
USLP,GAM,16:00,4.689,1,0,0
ATE,TPG,15:00,6.762,2788,0,50
DRSV,MOU,14:00,19.417,8699,0,50
NKB,NU,04:00,13.987,2297,0,50
GNC,GB,20:00,6.881,1,0,0
MWQ,TVP,14:00,5.205,1,0,0
SSA,KUD,17:00,156.946,57085,0,50
HKG,EE,21:00,6.656,1,0,0
ETK,GZH,23:00,4.620,1,0,0
KLK,AFK,16:00,8.482,1260,0,50
PKR,MAAR,16:00,21.162,15377,0,50
HEM,MYD,10:00,331.398,153715,0,50
WR,RSH,07:00,70.149,17203,0,50
EKI,GZO,03:00,156.457,56483,1,2
BGSF,GLG,10:00,5.963,1225,0,50
SKS,DPR,02:00,7.058,1159,0,50
HCP,WTP,20:00,1.506,1,0,0
LTT,TPZ,23:00,8.320,1250,0,50
CHM,TRTR,08:00,19.337,7418,0,50
KL,TN,04:00,4.783,1058,0,50
BCY,BWO,02:00,32.918,13429,0,50
DING,BVV,17:00,8.592,5825,0,50
MON,DWO,03:00,11.337,3058,0,50
HAN,VGLJ,10:00,13.120,3227,0,50
KJV,THO,12:00,4.588,1,0,0
CKB,DLD,00:00,10.128,2272,0,50
KNN,BCHL,15:00,1.790,1,0,0
TCR,PVR,15:00,179.859,92800,1,26
PYOL,DWO,13:00,13.237,3790,0,50
CBSA,TBR,07:00,10.322,3215,0,50
SDDN,BNLW,18:00,17.674,4872,0,50
TTL,BAY,18:00,36.142,17588,0,50
ADPT,KMLR,05:00,1.837,1,0,0
SNLR,NN,05:00,5.637,1,0,0
JTW,PLD,09:00,45.970,21120,0,50
SMD,SRY,08:00,4.182,1,0,0
SVKS,RANI,21:00,17.479,11955,0,50
GAYA,GLI,07:00,85.585,19002,1,18
OYR,BLT,06:00,8.368,2838,0,50
KHS,CKLA,17:00,65.460,48922,0,50
CHI,TSI,08:00,8.147,2704,0,50
MRHT,KEI,20:00,3.358,1,0,0
SGP,SEJ,02:00,3.879,622,0,50
CAG,PPW,11:00,3.102,1,0,0
LLI,BNSA,06:00,3.209,1149,0,50
NYH,KS,22:00,3.924,1,0,0
GDO,BRPL,14:00,38.689,26896,0,50
PPR,KGB,15:00,14.198,7860,0,50
BWM,MLV,02:00,14.070,5660,0,50
JKN,MAKR,08:00,8.936,3054,0,50
TAP,AVD,08:00,13.568,5638,0,50
DAPD,PPI,00:00,7.613,1326,0,50
NLR,MLHA,22:00,5.740,2550,0,50
BLPR,SEE,20:00,5.030,1,0,0
MFQ,LDU,15:00,1.796,1,0,0
PCOI,SWNI,09:00,3.827,1419,0,50
JOP,MDR,07:00,82.665,37558,0,50
TUA,AGC,01:00,8.948,1982,0,50
SFY,DMV,19:00,9.943,5157,0,50
RMP,BLH,02:00,4.860,1714,0,50
MKC,BGKT,11:00,8.515,2000,0,50
HSDA,BNW,02:00,73.691,24773,0,50
VSU,MMD,05:00,2.036,1,0,0
DDJ,BDVT,21:00,1.691,1,0,0
MOJ,RNIS,17:00,19.194,7279,0,50
PCOI,ANVT,14:00,9.142,767,0,50
NLR,SNF,12:00,12.292,4531,0,50
DBW,BLDI,20:00,4.422,1,0,0
CAER,RPAR,13:00,7.200,2285,0,50
PUN,GBD,13:00,4.581,1,0,0
TRSR,DLCR,19:00,3.193,1,0,0
KCV,VZR,19:00,3.850,5,0,1
DOS,ANV,23:00,6.374,875,0,50
RNC,KER,05:00,22.688,9179,0,50
HGT,BSKH,01:00,3.582,1,0,0
BNQ,BANE,00:00,6.490,3749,0,50
PAJ,LEB,10:00,10.462,3421,0,50
DARA,DDL,23:00,3.729,1,0,0
MULK,MJF,06:00,22.294,12511,0,50
BRRD,MKO,16:00,4.330,1,0,0
HRNR,SWA,19:00,56.623,23917,0,50
PTKP,SDT,01:00,7.089,1707,0,50
KPA,SVM,08:00,3.476,1,0,0
RSG,HSR,03:00,5.983,1041,0,50
SASR,BAM,07:00,18.848,11366,0,50
MDDG,CSB,03:00,5.603,1014,0,50
BHLK,SHC,11:00,5.901,987,0,50
HPU,KPXR,21:00,31.760,16871,0,50
SIHO,MFJ,05:00,6.653,1558,0,50
CGY,JDB,03:00,392.310,358526,1,37
SBG,MKA,19:00,27.279,13971,0,50
RDHP,JGN,18:00,3.412,1,0,0
KLYT,DYD,07:00,11.271,3494,0,50
CPR,TP,00:00,13.179,7762,0,50
BNVD,NUD,22:00,2.925,1,0,0
BGND,NZB,10:00,9.293,4802,0,50
LLI,MRDW,00:00,6.009,1992,0,50
TRB,KOP,07:00,204.047,171975,1,21
JSME,DMC,03:00,15.736,15680,0,50
NKE,NLDA,14:00,44.178,31599,0,50
VKI,GTL,13:00,10.430,3524,0,50
TMV,PKD,20:00,14.075,7188,0,50
BDZ,DCK,10:00,2.596,1,0,0
DIA,BNRS,12:00,30.552,11582,0,50
MTR,RJPB,22:00,4.303,1,0,0
ATU,NMKL,16:00,3.335,1,0,0
BGNR,NHN,08:00,3.283,1,0,0
DES,MB,16:00,4.248,1,0,0
JRL,TSI,20:00,2.971,1,0,0
AVS,SCL,07:00,1.938,1,0,0
MTJR,KHH,08:00,4.222,976,0,50
SWR,DNM,23:00,3.397,1,0,0
BLPU,KIUL,08:00,5.496,991,0,50
PUU,JWB,12:00,15.332,11873,0,50
NS,LRD,15:00,12.796,5659,0,50
EKI,BEB,05:00,40.729,17940,0,50
JMT,FL,04:00,8.527,2213,0,50
MCS,BUDM,00:00,122.479,143371,0,50
SGAM,TDPR,01:00,17.251,10820,0,50
BUDI,KATI,05:00,2.190,1,0,0
BXR,KZK,21:00,43.821,26364,0,50
PHA,MCTM,02:00,11.328,4128,0,50
DES,GND,12:00,14.269,5217,0,50
VGN,PP,06:00,2.926,1,0,0
ULU,GLA,05:00,5.460,998,0,50
SHI,SSM,01:00,9.694,3513,0,50
TPK,KMS,21:00,3.664,1,0,0
JBN,NCR,07:00,2.991,1,0,0
NAVI,FDN,09:00,4.440,1,0,0
BIM,PWL,07:00,26.380,8843,0,50
LLBR,ATRU,16:00,3.912,1,0,0
RMR,KEA,09:00,3.430,1751,0,50
PP,KITA,19:00,4.419,1,0,0
SV,BSR,15:00,8.157,1107,0,50
SGTY,ADT,12:00,3.588,1,0,0
TUL,SJQ,05:00,2.399,1,0,0
KER,BLU,09:00,24.595,9544,0,50
RGO,TIBI,12:00,20.116,14040,0,50
DMM,KGB,20:00,15.732,6991,0,50
DLR,KQL,13:00,6.017,3843,0,50
KXH,DWX,07:00,9.464,2938,0,50
TA,MIPM,05:00,8.163,5558,0,50
GPH,SRW,00:00,13.412,9676,0,50
MDLE,DWG,19:00,3.017,1,0,0
ADI,PIL,23:00,3.537,1322,0,50
PBA,VDE,07:00,7.757,3507,0,50
JMT,DGI,17:00,23.102,12906,0,50
CTA,HDN,20:00,4.141,1,0,0
NRI,SDS,19:00,4.897,1341,0,50
KHU,TVI,03:00,4.755,2031,0,50
JP,JEUR,18:00,6.995,1875,0,50
MWM,DSA,10:00,9.466,3006,0,50
WRR,RMP,00:00,2.892,1,0,0
YY,MRHA,04:00,2.625,1,0,0
NMGA,KMAH,16:00,2.793,1,0,0
KEM,BOE,07:00,5.076,893,0,50
TRSR,CNDM,04:00,10.993,3424,0,50
BDM,MYG,21:00,5.005,1,0,0
DBU,KAWR,07:00,27.004,12640,0,50
KSRA,MAKM,22:00,7.859,1332,0,50
KAPG,RKMP,03:00,15.035,4424,0,50
BPZ,BZLE,13:00,4.629,1,0,0
KASR,KIM,18:00,14.307,6399,0,50
RU,SWM,17:00,121.771,55324,1,49
BHLE,OTP,09:00,17.703,7773,0,50
HAB,BKO,19:00,13.715,7462,0,50
AJTM,BAMR,15:00,7.406,3435,0,50
BUX,MRF,08:00,4.670,1308,0,50
BVV,BGNR,05:00,1.265,1,0,0
DGU,AMH,19:00,3.732,1,0,0
SHDR,UA,23:00,2.944,1,0,0
GHH,BRK,06:00,3.293,1,0,0
DES,ENB,20:00,3.478,1,0,0
EKC,TMKA,00:00,37.393,52021,0,50
KATL,TML,01:00,5.720,2056,0,50
CUPJ,ASK,10:00,110.939,67598,1,3
MJBT,AEL,09:00,7.001,2937,0,50
SML,ANGL,17:00,119.382,56371,1,20
MLTR,TVI,00:00,6.174,3497,0,24
RMU,ROK,07:00,7.704,1149,0,50
GHUM,DLK,00:00,3.891,1,0,0
PBN,MMY,08:00,1.351,1,0,0
JNU,MFP,23:00,4.170,1,0,0
ADI,MAD,01:00,11.929,6680,0,50
DXG,LNL,17:00,30.246,5762,0,50
MFKA,DVL,18:00,12.031,3409,0,50
TBR,BRBS,08:00,7.244,1852,0,50
KWO,MAUR,04:00,5.333,1225,0,50
BAGA,BIY,10:00,3.076,1,0,0
JTT,SGS,03:00,2.596,1,0,0
SASR,DBLG,05:00,6.613,2239,0,50
GNC,DDJ,06:00,5.872,1569,0,50
SDDN,BHTA,22:00,16.663,8328,0,50
BID,BJMD,04:00,10.477,7283,0,50
KKLU,BAGA,08:00,5.559,1634,0,50
NAB,SORO,06:00,3.598,1,0,0
BHKD,ELM,05:00,16.084,13710,0,50
GTL,PWL,15:00,12.574,4857,0,50
BAL,SORO,11:00,5.444,956,0,50
RBH,KIK,17:00,4.764,1771,0,50
GUP,KQN,09:00,3.128,1,0,0
PAP,LKR,13:00,134.610,51159,1,5
BVP,DAB,13:00,12.800,6251,0,50
CRY,SASN,07:00,6.525,2121,0,50
RCF,TGN,03:00,9.310,2696,0,50
MALM,BTC,17:00,9.656,3488,0,50
DTO,HDW,08:00,5.640,1206,0,50
JSME,JTB,03:00,5.334,1430,0,50
NVS,BZN,01:00,6.987,2009,0,50
SGAM,APR,14:00,3.463,1,0,0
JLR,GWD,16:00,5.213,1939,0,50
SAL,CLJ,05:00,2.920,1,0,0
NEW,VNUP,06:00,6.499,3588,0,50
HDB,SSIA,08:00,28.930,16631,0,50
SVKS,GKJ,07:00,10.025,8261,0,50
BONA,DEHR,02:00,11.899,5534,0,50
JTW,NHN,05:00,7.621,2189,0,50
SQF,NRLR,18:00,3.217,1,0,0
SFMU,BRYA,16:00,7.809,1232,0,50
MAI,SES,02:00,1.726,1,0,0
JNR,AVD,03:00,18.774,9405,0,50
NLDA,PRL,12:00,9.244,2926,0,50
HRW,BHC,16:00,8.138,1326,0,50
APT,DURG,23:00,4.173,1,0,0
BHB,ANLG,23:00,1.143,1,0,0
KJ,BUDI,12:00,12.328,3738,0,50
WKR,BNT,23:00,3.723,1,0,0
BYL,RRW,08:00,3.741,1649,0,50
NMDA,RDHP,13:00,11.079,5524,0,50
KUDL,SNPU,15:00,1.130,1,0,0
FTP,WDJ,11:00,9.776,6134,0,50
RGO,MWM,10:00,20.412,11447,0,50
JTW,KJV,10:00,5.642,4050,0,50
MW,GRY,15:00,6.598,1753,0,50
MET,KTLA,20:00,6.772,3832,0,50
NGR,COM,00:00,112.146,56132,1,4
TPT,KEH,16:00,7.856,6660,0,50
EKMA,SEM,03:00,56.390,31803,0,50
MCS,BKN,18:00,6.854,1054,0,50
MRGA,AJP,12:00,164.954,87180,1,46
SDGM,DMT,00:00,1.703,1,0,0
KNN,STP,11:00,16.349,3272,0,50
WTP,CM,07:00,6.478,1,0,0
NIU,CSZ,18:00,33.815,14347,0,50
RFJ,RPRD,06:00,12.395,4454,0,50
MRF,SNO,12:00,4.757,1,0,0
BLDA,BCN,03:00,13.926,2944,0,50
FL,VRLR,02:00,4.988,978,0,50
NRPA,VAPM,20:00,4.015,1,0,0
BRJN,GPB,03:00,47.410,20132,0,50
NSD,STN,14:00,23.484,8533,0,50
TUNI,MRGA,18:00,14.215,8095,0,50
NYN,AD,13:00,30.062,13904,0,50
AAR,KEG,09:00,2.859,1,0,0
DYD,BSI,18:00,8.247,3536,0,50
AKN,DDJ,11:00,7.229,1603,0,50
PAK,TUJ,05:00,2.354,1,0,0
GOY,MZP,15:00,12.129,2475,0,50
PUKK,NJP,05:00,25.084,10765,0,50
DMM,BCH,15:00,11.554,3572,0,50
BQG,CTO,14:00,17.051,7347,0,50
BONA,SKS,16:00,8.132,2098,0,50
AUBR,BNDM,17:00,6.908,3284,0,50
YPR,HAN,04:00,17.845,5771,0,50
KPG,MOG,22:00,195.551,124156,1,41
JU,GTL,03:00,8.987,2873,0,50
KMSI,ANF,00:00,1.460,1,0,0
MYG,BHBK,19:00,5.348,895,0,50
DOE,SINI,00:00,7.179,2560,0,50
KPY,NBH,18:00,115.774,87392,0,50
KDPR,NRM,13:00,8.283,3955,0,50
PNBE,CAR,11:00,10.210,2194,0,50
GBA,NBR,15:00,45.978,27938,0,50
SASN,VDD,09:00,8.355,3151,0,50
BAGA,SAU,21:00,3.037,1,0,0
MNS,MKC,03:00,3.748,1,0,0
MEP,AMLA,12:00,11.936,3778,0,50
HSRA,BEA,13:00,18.815,7772,0,50
BIA,SHZ,14:00,10.118,4333,0,50
BPL,HAD,19:00,11.945,3110,0,50
TJ,SNDD,09:00,20.155,10480,0,50
BTI,BSGR,20:00,186.396,94646,1,0
PKD,WSJ,07:00,36.325,20527,0,50
PNP,LGT,18:00,14.382,5313,0,50
PBN,YJUD,21:00,57.740,12233,0,50
MRND,RRB,07:00,17.303,6025,0,50
NSD,SHNR,16:00,84.574,45706,0,50
MUPA,TVCN,13:00,15.553,11004,0,50
GBA,DMT,00:00,1.787,1,0,0
RAH,DWG,01:00,9.044,3764,0,50
DAPD,TLHD,15:00,10.369,2393,0,50
GPJ,NBX,03:00,15.452,12947,0,50
MOBD,KIM,00:00,8.900,2798,0,50
ATNR,PNVL,16:00,6.336,1,0,0
GOY,TATA,15:00,9.790,1116,0,50
SHNR,MCSC,03:00,9.254,654,0,50
HAUR,BPD,03:00,10.101,1325,0,50
SCE,BJF,22:00,4.040,1,0,0
SGR,KMD,22:00,57.803,30066,0,50
KTES,NIL,07:00,30.786,18614,0,50
BLDI,SVDK,09:00,30.997,11805,0,50
NGR,PNW,06:00,23.674,11041,0,50
RMNP,GDA,02:00,24.611,5603,0,50
SUD,AADR,00:00,5.161,794,0,50
PHR,GOL,08:00,8.773,3035,0,50
MBY,DNK,03:00,19.641,6812,0,50
AHH,BINR,12:00,14.526,3791,0,50
SCM,SLF,21:00,5.190,1,0,0
ULL,SEO,13:00,7.720,2181,0,50
SWPR,KXJ,13:00,14.973,7870,0,50
BHNE,SBV,13:00,4.670,1,0,0
JGLP,JBP,15:00,5.188,1,0,0
MRTL,WL,09:00,8.468,1955,0,50
DDE,DISA,09:00,17.534,6035,0,50
BJL,KPP,07:00,7.984,1020,0,50
BRRD,BJRI,01:00,3.142,1,0,0
CBM,SGM,23:00,6.940,1853,0,50
VPZ,KIUL,09:00,9.755,2917,0,50
LM,BHTA,20:00,544.031,356903,1,5
BDM,YNK,21:00,5.378,1,0,0
MLO,KMNR,19:00,20.606,5376,0,50
GNT,GRD,11:00,2.050,1,0,0
GHQ,GNH,09:00,10.474,1104,0,50
KRKD,NRLR,20:00,4.722,1,0,0
NYH,MNTT,07:00,3.947,1,0,0
PASA,BRE,08:00,15.072,5866,0,50
NBL,PRLI,03:00,41.764,18555,0,50
NOMD,MKRN,02:00,11.649,2984,0,50
PAO,MINA,16:00,23.644,8115,0,50
DNT,PYHT,19:00,3.861,1,0,0
SPN,KDNL,11:00,81.185,43404,0,50
YLG,POT,02:00,11.489,1938,0,50
MWJ,RMPB,04:00,10.641,1871,0,50
NRP,AMRO,18:00,130.584,29901,1,48
FBD,GIMB,10:00,4.301,1,0,0
KRR,MVJ,19:00,11.296,5050,0,50
SKT,DGA,04:00,11.661,2511,0,50
DDJ,BPB,13:00,7.364,1046,0,50
VAPI,LEB,02:00,46.854,18077,0,50
ETR,KPG,07:00,46.975,18243,0,50
MMK,EKC,12:00,9.872,2936,0,50
RJA,BHP,15:00,20.726,3993,0,50
BBK,SGS,02:00,15.728,9075,0,50
VNM,MMK,11:00,5.158,1,0,0
MADA,BDVR,05:00,1.844,1,0,0
AYC,NDL,07:00,10.019,2556,0,50
SDPT,TP,00:00,13.751,3444,0,50
LDU,KT,06:00,4.557,1,0,0
ORAI,JOL,06:00,147.366,44753,1,34
MPL,GIN,15:00,4.541,1,0,0
MUE,BTU,21:00,5.504,2521,0,50
VPZ,SBLT,13:00,7.079,2196,0,50
MLPR,BRK,17:00,32.908,13713,0,50
SV,HTL,01:00,6.887,3270,0,50
NED,TEA,11:00,103.624,35443,1,24
YPD,CKI,16:00,12.683,4099,0,50
PDL,RHG,13:00,15.167,3525,0,50
GVR,HRI,22:00,5.922,1,0,0
TGP,LKR,00:00,208.235,103978,1,24
PPD,GMO,22:00,5.795,1,0,0
BBGN,VNE,18:00,31.603,26754,0,50
SGUJ,PDP,07:00,5.953,2333,0,50
GTJT,VDN,16:00,8.655,1752,0,50
NAM,JND,22:00,2.977,1,0,0
RAH,NS,10:00,15.315,8924,0,50
GIMB,JUDW,08:00,11.044,2640,0,50
TPT,MAY,06:00,8.796,3136,0,50
RPH,BOF,07:00,207.550,168630,1,30
MMCT,ML,23:00,6.642,2273,0,50
HDL,JAM,19:00,11.771,2898,0,50
BCY,KMU,08:00,8.675,2340,0,50
BGNR,KUCE,03:00,4.088,1,0,0
BVRM,BCOB,15:00,30.975,16740,0,50
KTH,YY,02:00,2.078,1,0,0
KKW,BNG,08:00,48.972,12658,0,50
TTB,JPE,20:00,5.240,1,0,0
BNN,KKY,21:00,3.098,1,0,0
WEL,JYP,00:00,4.024,1,0,0
JITE,MULK,15:00,12.750,7241,0,50
MV,KIK,10:00,171.595,83914,1,2
NHN,JNR,01:00,7.130,872,0,50
KLH,SCH,09:00,9.891,1849,0,50
TSK,POU,15:00,3.951,1196,0,6
BRJN,UJH,04:00,30.920,21043,0,50
BTK,CDMR,11:00,9.156,1035,0,50
DQL,MRDW,12:00,10.796,3944,0,50
MLHA,BMO,09:00,23.007,5963,0,50
SOA,GY,07:00,527.915,261809,0,50
BPH,BVU,09:00,36.026,8518,0,50
NRZB,BVU,00:00,12.905,2626,0,50
PPT,MWRN,05:00,428.769,145554,1,30
PBR,BBSN,05:00,18.615,4657,0,50
MBI,ATH,14:00,15.638,3476,0,50
HTCY,SPDM,02:00,8.410,1382,0,50
MKDD,BNRS,08:00,15.949,3047,0,50
DNA,SAL,07:00,22.712,4523,0,50
LTHR,LKR,01:00,45.498,10565,0,50
NU,MFKA,14:00,26.347,4414,0,50
TEK,BSZ,09:00,8.993,1,0,0
BZU,GBD,21:00,37.713,6820,0,50
BSI,MDJ,03:00,33.351,7603,0,50
SOL,KFD,08:00,11.092,2010,0,50
MONR,MUPA,01:00,3.917,1,0,0
LEB,TRVL,07:00,13.258,4073,0,50
QSR,KNHE,14:00,8.837,739,0,50
KTQ,SGF,04:00,21.257,4913,0,50
BGY,GMH,11:00,7.421,1,0,0
RPRD,NBA,21:00,2.270,1,0,0
SGG,HRS,18:00,86.342,16260,0,50
GID,ED,04:00,16.672,5366,0,50
TSR,NU,02:00,11.373,1938,0,50
GOM,SQF,23:00,4.065,1,0,0
VKI,GPJ,04:00,1.941,1,0,0
JMKT,PMKT,14:00,9.144,1513,0,50
ASR,SADP,09:00,205.760,95718,0,50
KNGR,KYI,10:00,4.801,1,0,0
MLDT,YNK,22:00,13.851,4699,0,50
AFR,NRLN,21:00,2.220,1,0,0
KPRR,BTC,19:00,5.998,1,0,0
RNY,UD,14:00,10.203,1544,0,50
ALMR,HAPA,23:00,6.722,1,0,0
SPT,BHPI,00:00,2.937,1,0,0
SCKR,DDN,06:00,6.400,1,0,0
MGAE,BRBS,08:00,19.623,4564,0,50
KHS,MTD,15:00,7.433,1216,0,50
AMI,JDB,02:00,31.425,28944,0,50
BAT,BPHB,14:00,11.406,2170,0,50
CKB,TAP,11:00,22.434,12109,0,50
JGE,PVU,05:00,6.618,1014,0,50
TDH,KIN,20:00,5.120,1,0,0
AYRN,CNC,19:00,3.757,1,0,0
KI,SFW,04:00,12.971,5968,0,50
MMVR,DRH,08:00,19.395,5587,0,50
KTU,RWO,01:00,34.734,22635,0,50
MCA,DARA,19:00,32.904,18134,0,50
TPU,NBI,11:00,16.764,3285,0,50
RNL,KJM,14:00,5.683,1,0,0
AIT,JWS,05:00,8.752,3003,0,50
ULT,SNPU,12:00,2.724,1,0,0
BWN,MRL,09:00,22.238,4150,0,50
DBF,AIT,15:00,7.351,1,0,0
KPG,MID,00:00,44.375,9009,0,50
CHJ,SDN,01:00,17.827,7270,0,50
SFC,MRJ,18:00,52.720,17428,0,50
RE,FA,12:00,9.013,1111,0,50
SHNR,DDN,13:00,9.245,1497,0,50
NOMD,IPL,01:00,56.691,22302,0,50
MZP,KIGL,00:00,2.237,1,0,0
BWH,BSE,04:00,10.215,1529,0,50
PSB,CPA,05:00,9.842,1077,0,50
JIND,MPA,01:00,16.065,7017,0,50
JHD,JOB,20:00,15.603,3430,0,50
KVZ,UDT,11:00,10.928,2239,0,50
SRTN,JGA,06:00,7.745,2735,0,50
SHTT,CLT,03:00,8.541,2636,0,50
KOL,KUA,00:00,12.293,4929,0,50
BCY,AMRO,01:00,10.953,1029,0,50
MBNR,MJBT,12:00,10.179,2909,0,50
MFKA,YLG,21:00,5.958,1,0,0
COR,MDE,06:00,25.172,5678,0,50
URD,BNDP,01:00,19.309,5778,0,50
TK,BKH,18:00,36.898,13794,0,50
ATU,SEJ,04:00,3.727,1,0,0
TATA,LUNI,12:00,13.287,3251,0,50
NGTN,KKU,01:00,21.194,5646,0,50
GRY,TVCN,14:00,5.170,1,0,0
SIOB,KLD,07:00,147.294,58358,0,50
KKV,BGO,22:00,5.307,1,0,0
BYT,WAB,03:00,14.422,3939,0,50
RTM,BOTI,18:00,10.169,1448,0,50
KZK,NWD,05:00,24.394,8692,0,50
BWT,HPT,01:00,12.934,5904,0,50
WOC,OTP,16:00,8.732,1992,0,50
PNVL,UBC,01:00,7.725,1156,0,50
BSDR,TMV,09:00,4.252,3,0,0
BIJ,MCA,06:00,4.855,1,0,0
BGNR,NRLR,00:00,3.263,1,0,0
BYT,NRE,01:00,65.737,27563,0,50
NFK,GTJT,09:00,19.449,5729,0,50
RG,KRMR,09:00,2.103,1,0,0
KAD,NK,00:00,9.521,1188,0,50
MKU,GVD,00:00,17.247,6074,0,50
CBSA,WKR,02:00,4.647,1,0,0
ATE,ULB,23:00,15.610,2478,0,50
MQO,MAUR,17:00,18.670,7091,0,50
VAK,GMIA,02:00,13.035,8299,0,50
JMD,KRNR,05:00,20.730,6842,0,50
BYNR,BJU,01:00,17.536,5642,0,50
CD,MVLK,19:00,4.012,1,0,0
CRWA,NTSK,14:00,8.928,3468,0,50
MAKR,BNC,11:00,57.763,21324,0,50
GTL,TKWD,18:00,29.716,16140,0,50
BFP,KHDB,06:00,5.666,1083,0,50
NAL,HKD,15:00,5.259,1579,0,50
RNE,SIW,23:00,4.255,1,0,0
GPH,DIVA,16:00,9.542,1552,0,50
SPTR,USLP,19:00,6.740,2481,0,50
POT,DDA,11:00,8.648,1687,0,50
JON,NBG,09:00,12.147,2978,0,50
PRP,VRI,14:00,7.018,1127,0,50
CGI,AK,19:00,5.078,1,0,0
CM,GUNA,19:00,5.495,700,0,50
POY,DWLE,10:00,11.478,5365,0,50
PP,MKRN,08:00,13.387,3233,0,50
SGS,LBT,19:00,3.885,1,0,0
BDWD,SNSI,04:00,116.302,12766,1,27
BCA,ULG,16:00,10.759,1898,0,50
STPD,BRW,15:00,8.515,789,0,50
KAH,KMAH,13:00,15.560,3535,0,50
NRZB,JRK,14:00,5.799,1,0,0
LAR,MGME,23:00,20.819,6662,0,50
BC,BRJN,15:00,5.829,1,0,0
NRY,RGS,09:00,5.850,1,0,0
YG,BRE,00:00,17.323,4716,0,50
BUT,POT,22:00,5.451,1,0,0
MIL,SRJM,10:00,10.418,3866,0,50
TDPR,BPL,23:00,6.821,1,0,0
JTJ,CRY,08:00,68.974,48107,0,50
HNL,GGJ,16:00,5.950,1,0,0
POY,KQK,16:00,173.274,87479,0,50
KASU,MNAE,08:00,13.514,3674,0,50
TRT,MOF,08:00,33.953,11716,0,50
MJS,DKD,03:00,38.838,16288,0,50
NKW,KNT,04:00,202.848,114566,1,48
MBNR,GMH,13:00,38.070,14615,0,50
DDA,CSZ,01:00,19.583,7272,0,50
PSB,SGD,00:00,18.855,3814,0,50
DNK,HNA,11:00,18.497,2752,0,50
RMP,ATRU,13:00,23.560,5030,0,50
PCM,DPR,07:00,9.461,1,0,0
PAU,PTKC,13:00,36.764,6242,0,50
JUJA,RTGH,04:00,12.146,1920,0,50
PPW,KWO,14:00,10.811,1417,0,50
BPZ,KRH,10:00,6.958,1,0,0
BRE,GNC,06:00,7.415,720,0,50
THAN,KATI,01:00,4.492,1,0,0
MQO,PAR,12:00,37.299,11023,0,50
CGY,FPS,07:00,35.339,6802,0,50
ADI,KAH,11:00,12.748,1485,0,50
TEA,FDK,05:00,12.496,2647,0,50
PPTA,BIM,00:00,30.452,5521,0,50
GNO,MMCT,02:00,27.720,4327,0,50
TTL,BPQ,04:00,49.625,14406,0,50
MJBT,KNP,01:00,14.934,5240,0,50
BIM,ANR,15:00,22.722,7063,0,50
PKB,MB,08:00,15.626,4595,0,50
JSM,BPB,12:00,14.763,4976,0,50
DMT,SVPR,15:00,5.010,1,0,0
CNA,DXN,00:00,23.863,12919,0,50
KSG,SMVJ,02:00,18.028,4395,0,50
MKDD,MMVR,21:00,4.475,1,0,0
GMR,MOTH,15:00,18.770,4154,0,50
SBNM,SBE,10:00,8.437,1243,0,50
MTJR,PUU,07:00,371.282,226282,0,50
THE,DNN,13:00,5.843,1,0,0
GRH,CDMR,03:00,10.677,1471,0,50
DUB,CGI,04:00,10.698,2028,0,50
RPJ,DLGN,09:00,2.605,1,0,0
